,Datetime,Text,Quotes,Likes,Retweets
4291,2013-03-29 15:03:25+00:00,@build_it_or_die Bus operators can't run red lights. Can you tell us the bus number so we can report to garage?,0,0,0
4292,2013-03-28 13:49:30+00:00,Info in CTA Bus Tracker may be temp unavailable due a technical prob. Engineers working to correct the problem; we appreciate your patience.,0,0,7
4293,2013-03-27 19:58:39+00:00,"New bus schedules take effect starting Sunday/Monday. See timetables in advance, here: http://t.co/m79gKxMNKk",0,1,5
4294,2013-03-23 05:44:32+00:00,Blue Line srvc restored btwn Austin and Harlem (Forest Pk br). Srvc temporarily suspended btwn Harlem and Forest Pk. Bus shuttle available.,0,0,2
4295,2013-03-23 04:42:23+00:00,Service on the Blue Line has been temporarily suspended between Austin and Forest Park. Bus shuttle is available through the affected area.,0,0,4
4296,2013-03-22 23:09:30+00:00,"Remember: Bus shuttles replace trains on Ashland Branch of Green Line this wknd for track work, starts @ 10 tonite: http://t.co/Hnpgp8ftFI",0,0,2
4297,2013-03-21 19:45:55+00:00,Green Line riders: Improvement work being made will require bus shuttle svc on Ashland Branch this weekend: http://t.co/Zb2DWtTQqb,0,1,3
4298,2013-03-18 03:12:15+00:00,"Shuttle bus service between Rosemont and O'Hare will be available shortly, to replace temporarily suspended rail service.",0,0,1
4299,2013-03-15 14:32:34+00:00,@monicaheckman May be a software glitch stemming from reroutes from crash on Drive. We'll let Bus Tracker team know.,0,0,0
4300,2013-03-14 13:52:34+00:00,@djnikki No—will still be $2.25 w/cash on bus &amp; on trains w/cash to load new cards. Conven. fee applies only to those who choose paper tix.,0,0,0
4301,2013-03-13 17:49:34+00:00,"@shezlak Also, if you have a contactless bankcard, you can just put transit value or passes on that and use it on bus and at stations.",0,0,0
4302,2013-03-10 01:13:09+00:00,@andrewkunesh We know--those decals actually came with the bus and weren't made by us.,0,0,0
4303,2013-03-07 18:17:10+00:00,"@rantingowl Remember, arrival info in Bus Tracker is estimation—when circumstances in real world change, sometimes data changes.",0,0,0
4304,2013-03-04 12:00:24+00:00,Map of how 'L' svc is operating downtown (w/shuttle+37/A bus rts). http://t.co/heFVa9jPUQ #wellsbridge More: http://t.co/DB5ysS5De4,0,2,14
4305,2013-03-03 23:08:00+00:00,"@mac_attackmma Yes. You can take a free 'L' shuttle bus from Washington/Wells (EB stop, SE corner) to Chicago/Franklin for Brown Line.",0,0,0
4306,2013-03-03 18:22:15+00:00,@enagel Thanks. Do you have the # of the bus that passed the stop? We'll pass it on to Bus Operations right away.,0,0,0
4307,2013-03-03 14:00:45+00:00,"Again: MAJOR reroutes/bus subst. on Brown, Orange, Pink &amp; Green today: http://t.co/6BZYzIvqdY #wellsbridge #looptrackrenewal",0,1,5
4308,2013-03-01 17:21:00+00:00,"@therightnow Just FYI—you can report Bus Tracker issues directly to us. Also, svc was restored after just a few mins; sorry. cc @Chicago311",0,0,1
4309,2013-02-28 01:01:23+00:00,"@thekittchen For the part that's diff (Howd-Belm), we get a 6m diff. http://t.co/E3OCFRAFI8 Sorry, don't about bus result you got tho.",0,0,0
4310,2013-02-27 23:30:18+00:00,"@plafstar Bus bunching is a very difficult thing to solve completely, tho we do employ lots of tools to mitigate: http://t.co/rs3ffBJCp7",0,0,0
4311,2013-02-27 19:28:35+00:00,"@jphilipsuofi It depends on when, but, on weekdays, you can take Rt 37 bus from Canal/Jackson (SE corner) thru to Orleans/Chgo. #wellsbridge",0,0,1
4312,2013-02-27 18:43:36+00:00,"@hedgehog3457 Talked to our schedulers: Saturday bus shuttles sched to be about 6-10 min in evening/late evening, Sundays 7-12. #wellsbridge",0,1,0
4313,2013-02-26 16:33:20+00:00,"Mon-Fri next wk: Free bus shuttles, special 37 &amp;  37A bus svc +  Loop Shuttle Train help bridge gap. More: http://t.co/DB5ysS5De4",0,0,4
4314,2013-02-21 03:26:44+00:00,"In Loop, use elev stations on Wabash or Lake for Red Line svc; consider bus rts 8, 22, 29 &amp; 36 as alts to N/Clybourn thru Grand.",0,0,1
4315,2013-02-18 15:35:54+00:00,@babystew Okay; thanks for reporting. Regular fares do apply today; we'll let Bus Ops know.,0,0,0
4316,2013-02-18 15:26:05+00:00,"@babystew Was there a ""farebox defective"" sticker over any part of the farebox? Do you know the bus number?",0,0,0
4317,2013-02-14 22:28:58+00:00,"@pzcarlson Can you tell us the number of the bus, route it was on and location where you were passed?",0,0,0
4318,2013-02-07 16:24:04+00:00,"@jennypfafflin Remember, estimated arrival times from Bus Tracker are estimates—traffic and other unpredictable things can delay buses.",0,0,0
4319,2013-02-06 15:54:55+00:00,@thaevidence Can you tell us more about where your bus was late?,0,0,0
4320,2013-02-05 22:06:58+00:00,"MT @chicagosmayor: 36 new bus drivers joined @cta today, more than 400 jobs created as part of #RedSouth renovation. http://t.co/kAcp2Rg3",0,0,0
4321,2013-02-04 16:11:16+00:00,"@blackmadonnachi Bus Tracker makes eta's based on known travel times; unfortunately, bad weather can affect reliability of estimations.",0,0,0
4322,2013-01-31 22:52:41+00:00,"@curvatude They are not allowed to smoke on the bus. Can you tell us more about what bus? (Bus #, Rte., dir., time, loc., opr. badge etc.?)",0,0,0
4323,2013-01-30 23:31:13+00:00,"RT @chicagosmayor: Soon, the bus seats that you sit on will be made in Chicago, creating 100 new jobs right here. (pic) http://t.co/SORe91ea",0,2,6
4324,2013-01-28 23:43:36+00:00,Congrats! MT @redeyechicago: Love was in the fare. Engaged couple met on a @cta bus 3 yrs ago; will marry in summer: http://t.co/vAhHJIo2,0,2,2
4325,2013-01-25 21:17:10+00:00,"@mod_ular It shows $0 as remaining val on bus, but shows amount that would've been deduced at turnstiles ($2.25/$0.25/$0.00) if full fare.",0,0,0
4326,2013-01-25 15:36:41+00:00,"@radicalhearts Can you tell us where, what route, etc., so we can forward to bus ops?",0,0,0
4327,2013-01-24 02:12:25+00:00,@scottkleinberg Thanks. We'll pass on to Bus Tracker team so they can look into it.,0,0,0
4328,2013-01-23 23:00:20+00:00,"Ever wonder how bus bunching happens and how we work to mitigate it? Check out ""When Things Go Wrong"": http://t.co/GNIrEmuW",0,8,15
4329,2013-01-17 15:24:12+00:00,@marcusgilmer Thanks. We'll get this to the bus operator's managers for review.,0,0,0
4330,2013-01-17 03:15:11+00:00,Info in CTA Bus Tracker &amp; CTA Train Tracker may be temp. unavail. due to scheduled network maint. from 10-11p. http://t.co/6GOUwZEi,0,0,2
4331,2013-01-16 03:15:04+00:00,Info in CTA Bus Tracker may be temporarily unavailable due to scheduled network maintenance from 10-11p. http://t.co/AodLYBTi,0,1,1
4332,2013-01-15 22:37:55+00:00,"Due to maint on Madison St Bridge tomorrow, several downtown bus rtes will be rerouted from 10a-2p. Details: http://t.co/Re7YGpep",0,1,3
4333,2013-01-15 17:39:24+00:00,@kevinhigley You're welcome. Your concern has been brought to people Bus Operations and our Planning departments.,0,0,0
4334,2013-01-15 14:36:11+00:00,@kevinhigley Can you tell us where? We'd like to pass it on to Bus Operations.,0,0,0
4335,2013-01-14 02:52:28+00:00,@pceasy We've sent this to the Bus Tracker team. Thank you.,0,0,1
4336,2013-01-12 00:49:58+00:00,@maleycol Thanks. We'll pass it on to the Bus Tracker team.,0,0,1
4337,2013-01-09 22:27:26+00:00,@WickedGleek Can you tell us what the bus # is?,0,0,0
4338,2013-01-09 15:27:54+00:00,"@bobbydunlap Thanks for reporting, we'll forward to Bus Operations.",0,0,0
4339,2013-01-09 02:32:37+00:00,@zevbrokeit Thanks. We'll make sure the Bus Tracker team knows. You can also send issues to feedback@transitchicago.com (as FYI).,0,0,1
4340,2013-01-05 17:00:27+00:00,Historical pic: A 65 Grand trolley bus approaches the river in the snow in 1957. http://t.co/0YbwZOPI #ctahistory,0,2,6
4341,2012-12-31 21:04:27+00:00,"Here's a last historical pic for 2012, showing a 62 Archer Exp bus boarding on State Street in 1980: http://t.co/0tVEINGE",0,1,2
4342,2012-12-28 16:45:14+00:00,Nice. RT @midwestninja: Impressed w/ @cta &amp; #Midway efficiency. From front door to bus to El to #Southwest counter &amp; thru security in 1h 9m,0,1,0
4343,2012-12-26 22:50:16+00:00,Historical Picture: People boarding 66 Chicago bus at Michigan in 1976: http://t.co/1W94K6KU,0,4,4
4344,2012-12-26 22:17:37+00:00,@jasonfowler81 Thanks; we'll forward to Bus Tracker team.,0,0,0
4345,2012-12-21 01:33:08+00:00,"@kbernot If a bus is delayed due to traffic, even tho there is more svc now, there can be backups/backlogs of waiting people, unfortunately.",0,0,0
4346,2012-12-21 01:31:42+00:00,"@tcurtisify Closure lasts for 5 months, w/lots of shuttle bus svc + Red Line trains to 63rd on Grn. Learn more here: http://t.co/dUqTuYUZ",0,0,0
4347,2012-12-17 22:36:41+00:00,@geraldineconrad Thanks for reporting. Bus Tracker team is looking at this now.,0,0,1
4348,2012-12-14 16:48:59+00:00,@mandamok Thanks. We've forwarded the info; Bus Tracker team will look into it.,0,0,0
4349,2012-12-14 16:16:37+00:00,"@mandamok Sometimes cellular hardware or GPS devices don't get a proper signal and a bus can go offline. Can you tell us where, rte, time?",0,0,0
4350,2012-12-06 23:33:53+00:00,"@ellembee You didn't happen to get the bus #, by any chance, did you?",0,0,0
4351,2012-12-06 23:11:30+00:00,"@ellembee In the event a bus is crowded, a bus operator may ask for people to fold their strollers.",0,0,0
4352,2012-11-30 20:24:32+00:00,"Know before you go! Effective Monday, December 3, Wacker Drive Reconstruction bus reroutes end. http://t.co/7lQFTyrs",0,0,2
4353,2012-11-28 15:48:06+00:00,@comradecolonel Did you get the bus #? We can report a possible defect--buses should be a comfortable temp.,0,0,0
4354,2012-11-26 15:22:59+00:00,Nice! RT @candikt: @cta with #jump I can catch the bus 15 mins later and still make it to work on time. #cuttingitclose,0,0,1
4355,2012-11-21 17:36:03+00:00,Jackalope Coffee installs CTA Bus Tracker -- customers can grab their goodies and make the #8 Halsted -- it's so easy! #coffeecommuter...,0,1,2
4356,2012-11-21 14:19:18+00:00,"@lindsaygroupon Yes, the bus and rail lines, including the Orange Line, are running on a Sunday schedule tomorrow.",0,0,1
4357,2012-11-20 16:28:28+00:00,@wittyscreename Can you send complete details to feedback@transitchicago.com? Bus Tracker team will get it and can look into it.,0,0,0
4358,2012-11-16 21:33:46+00:00,An everyday photo for your Friday: A 126 Jackson bus turns onto Central Park Av at Garfield Park. http://t.co/x6yQsA3n #photofriday,0,1,1
4359,2012-11-15 22:46:01+00:00,ICYMI: Wheels Are in Motion to Overhaul 60 Percent of CTA’s Bus Fleet! http://t.co/Pv4a8NAB,0,1,3
4360,2012-11-14 20:17:59+00:00,106 East 103rd bus reroute has ended.,0,0,0
4361,2012-11-09 15:42:11+00:00,@alypaige We'll have the Bus Tracker team look into it. Thanks for reporting.,0,0,0
4362,2012-11-08 23:11:24+00:00,112 Vincennes/111th bus reroute has ended.,0,0,0
4363,2012-11-08 21:44:25+00:00,49 Western/79 79th bus reroute has ended.,0,0,1
4364,2012-11-07 20:03:17+00:00,66 Chicago bus reroute has ended.,0,0,0
4365,2012-11-07 15:49:13+00:00,@trueassfacts Our technicians are looking into the issues with Bus Tracker to resolve them asap. Apologies for any inconvenience.,0,0,0
4366,2012-11-07 03:18:20+00:00,82 Kimball-Homan bus reroute has ended.,0,0,0
4367,2012-11-06 22:51:55+00:00,Westbound 59 59th/61st bus reroute has ended.,0,0,0
4368,2012-11-02 22:57:03+00:00,@gmchevere Sorry to hear that they missed you. Can you tell us the bus #?,0,0,0
4369,2012-11-02 16:23:14+00:00,"Know before you go: Planned weekend service changes affect most 'L' lines, 13 bus routes: http://t.co/K0IQirz6",0,0,4
4370,2012-11-02 14:05:13+00:00,@blipsman Can you tell us the bus number? May be a malfunction. Buses should be comfy.,0,0,0
4371,2012-10-31 21:02:59+00:00,Southbound 6 Jackson Park Express bus reroute has ended.,0,0,0
4372,2012-10-31 20:19:23+00:00,Note: Reroutes at north end of 8 Halsted bus for tonight's North Halsted Halloween Parade: http://t.co/ovped6AQ,0,0,0
4373,2012-10-30 23:58:59+00:00,75 74th-75th bus reroute has ended.,0,0,1
4374,2012-10-30 00:34:22+00:00,"@tommyp365 It is likely already being taken out of svc for repair, but did you get the bus # by chance? We can forward info to be sure.",0,0,0
4375,2012-10-29 21:25:40+00:00,"@thehotiron Sorry, do you have a bus number? It would be helpful in reporting.",0,0,0
4376,2012-10-19 21:46:20+00:00,Historical photo: A 66 Chicago bus approaches a shiny shelter at Chicago/Fairbanks in Oct 1976. http://t.co/8KPxnfNk #ctahistory,0,1,0
4377,2012-10-18 19:38:41+00:00,@hawkeyeguy85 Thanks for reporting. We'll forward to Bus Tracker team.,0,0,0
4378,2012-10-18 13:56:46+00:00,@hawkeyeguy85 Are you referring to information from Bus Tracker or a digital sign at that location?,0,0,0
4379,2012-10-17 20:46:37+00:00,"@putadelreina Can you tell us the location, direction of travel and the bus #?",0,0,0
4380,2012-10-15 23:55:04+00:00,What's a Bus Roadeo or Rail Rodeo? Hint: It's competetive. Find out more: http://t.co/I6oT27Ev,0,0,0
4381,2012-10-15 16:15:05+00:00,"Today, 2nd grad class of 36 new bus drivers were welcomed aboard for #RedSouth project. More: http://t.co/wub6LHzm cc @chicagosmayor",0,0,0
4382,2012-10-12 19:38:04+00:00,"@msh67 Rerouted buses will stop at all posted bus stops along the reroute, which is explained here: http://t.co/WYxqR12r",0,0,0
4383,2012-10-12 19:30:12+00:00,Get a text or e-mail when something affects your bus/'L' (and sign up for weekly planned work notices) here: http://t.co/Rpjei6cB,0,2,4
4384,2012-10-11 22:36:56+00:00,Know before you go w/this weekend's planned service changes! Work affects one bus route &amp; all BUT one 'L' line: http://t.co/gJmB7rpc,0,0,2
4385,2012-10-10 22:22:45+00:00,"@drknght75 Please e-mail details to feedback@transitchicago.com, including bus number, route, where you got on, etc. (Thanks.)",0,0,0
4386,2012-10-09 21:25:44+00:00,@freedom_c1ubanc Can you tell us what the bus # is?,0,0,1
4387,2012-10-06 23:24:48+00:00,Extra bus &amp; train srvc is the best way to get to the Marathon tomorrow! http://t.co/KIqfwCNY; Several bus rts detoured http://t.co/6btgXzOM,0,0,8
4388,2012-10-05 15:40:14+00:00,CTA is providing extra bus &amp; train srvc for the Chicago Marathon: http://t.co/VCiyIjw6; several bus rtes rerouted Sun: http://t.co/f7hQkfQh,0,0,2
4389,2012-10-03 19:18:04+00:00,And here's a pic of a *new* CTA bus in 1948 in service on Rt. 82 Kimball: http://t.co/lZbmIiDB #ctahistory #65yearsofservice,0,2,2
4390,2012-10-02 19:09:14+00:00,33 of 400 new bus drivers welcomed today in prep for $425M investment in #RedSouth; story: http://t.co/aonplRqn http://t.co/qPuFzCCV,0,1,2
4391,2012-10-01 18:46:16+00:00,Service on the Red Line has been temporarily suspended between Howard and Addison. Bus shuttle service has been established.,0,0,10
4392,2012-10-01 18:33:55+00:00,"Shuttle buses are now being put in place to move riders diverted from Red Line North. Bus rts 22, 36, 147, 151 &amp; 155 also good alts.",0,0,13
4393,2012-10-01 18:21:52+00:00,"Bus alternatives to Red Line service include the 22 Clark, 36 B'way, 147 Outer Drive Exp, 151 Sheridan, 155 Devon.",0,0,5
4394,2012-09-26 20:21:15+00:00,@djshelly Thanks! We'll get it to the Bus Tracker team.,0,0,0
4395,2012-09-25 14:26:09+00:00,Information from CTA Bus Tracker is back online. Info was temporarily unavailable due to a technical problem. Thanks for your patience.,0,0,2
4396,2012-09-25 13:53:11+00:00,Information from CTA Bus Tracker is temporarily unavailalbe due to a technical problem. Engineers are working to correct the problem.,0,0,2
4397,2012-09-24 14:52:30+00:00,Information from CTA Bus Tracker may be temp. unavailable due to cont'd technical problems. Engineers are working to correct.,0,0,4
4398,2012-09-24 12:38:48+00:00,Information from CTA Bus Tracker is back online. Info was temporarily unavailable due to a technical problem. Thanks for your patience.,0,0,3
4399,2012-09-24 11:57:23+00:00,"Due to a technical problem, information from CTA Bus Tracker may be unavailable at this time. We apologize for this temporary inconvenience.",0,0,3
4400,2012-09-20 18:08:01+00:00,"You know, sometimes we get pretty excited about riding the bus, too. http://t.co/2jAWua76",0,1,2
4401,2012-09-19 15:15:00+00:00,@biggerpicturemn Thanks for reporting. Note the most sure-fire way to report a dirty bus is w/photo to feedback@transitchicago.com.,0,0,0
4402,2012-09-19 14:55:37+00:00,"@uajamie Please send an e-mail to feedback@transitchicago.com with complete details, if you can (incl bus #).",0,0,0
4403,2012-09-18 16:10:11+00:00,"@adamherstein The bus shown in Jump livery is one of our modern New Flyer articulated buses, wrapped for the new service.",0,0,0
4404,2012-09-17 21:51:34+00:00,What if your bus was more like a train? #itscoming,0,2,14
4405,2012-09-12 21:35:31+00:00,"@build_it_or_die There're multiple options in area where svc changing, incl many bus routes + Brown Line. See slide 13: http://t.co/2pjX3Olr",0,0,0
4406,2012-09-12 17:55:28+00:00,Are we adding service to your route? See if your bus or 'L' line is on the list: http://t.co/j6HDGJsG,0,0,2
4407,2012-09-12 16:34:48+00:00,"CTA Board adds service to 48 bus+6 rail rts to shorten travel times, incr. comfort: http://t.co/dVhkjVo5 plan: http://t.co/m5SqVg7i",0,1,6
4408,2012-09-10 10:21:52+00:00,N5 South Shore Night Bus buses have resumed their normal routing.,0,0,0
4409,2012-09-10 06:38:21+00:00,"N5 South Shore Night Bus buses are temporarily rerouted via South Shore, 83rd, Exchange, and 79th.",0,0,1
4410,2012-09-07 19:26:24+00:00,"Know before you go: Work affects Red, Blue, Brown, Green, Orange &amp; Pink + dozens of bus reroutes, this weekend. http://t.co/pZKwsxk1",0,0,8
4411,2012-09-07 18:03:55+00:00,"@salkken Earlier, you said you boarded a bus that wasn't being estimated. Can you give us the bus #? There's likely one not reporting in.",0,0,0
4412,2012-09-07 13:52:25+00:00,@carolynflueck Can you give us a bus or railcar #? It's likely an A/C problem. We can report.,0,0,0
4413,2012-09-07 13:51:45+00:00,@salkken Can you tell us the bus #? We can make sure that it's not reporting in is known.,0,0,0
4414,2012-09-06 20:15:11+00:00,"@danpolyak Can you give us details about what bus, stop and direction you saw that? We can send to Bus Tracker team to look into it.",0,0,0
4415,2012-09-06 20:00:12+00:00,"@biggerpicturemn If you're on a bus that needs attention, please do send info incl bus # to feedback@transitchicago.com. It helps us.",0,0,0
4416,2012-09-06 15:24:35+00:00,@carolynflueck Thanks for reporting. We'll forward to Bus Tracker team.,0,0,0
4417,2012-09-06 15:18:48+00:00,@biggerpicturemn Buses are cleaned every day and should be tidied at end of route. Can you give us a bus number so we can forward to garage?,0,0,0
4418,2012-09-06 14:35:48+00:00,@willrogers1 Sorry to hear there was a long wait for the 152. Did you get a bus # for the incorrect head sign you saw?,0,0,0
4419,2012-09-05 14:33:55+00:00,"@vetter223 Did you get a bus number, by any chance? We'd like to make sure our bus maintenance people are aware.",0,0,0
4420,2012-09-05 00:42:11+00:00,@Strannik_REB45 @cta CTA HQ is located at Clinton station (accessible) and near multiple bus routes.,0,0,0
4421,2012-09-02 19:19:34+00:00,Information from CTA Bus Tracker is back online. Info was temporarily unavailable due to a technical problem. Thanks for your patience.,0,0,3
4422,2012-09-02 16:10:51+00:00,"@paul_a_ramirez No problem--sorry about the inconvenience. We know how important Bus Tracker is (we use it, too).",0,0,0
4423,2012-09-02 16:02:03+00:00,"@paul_a_ramirez As we mentioned earlier, there's a technical problem affecting Bus Tracker. Sorry for the inconvenience.",0,0,0
4424,2012-09-02 15:52:18+00:00,"@lustinmotion It's just Bus Tracker that's not working (buses are still running, of course). Sorry for the inconvenience.",0,0,0
4425,2012-09-02 15:43:27+00:00,"Due to a technical problem, information from CTA Bus Tracker may be unavailable at this time. We apologize for this temporary inconvenience.",0,0,7
4426,2012-08-31 15:15:24+00:00,@mikef147 Thanks for reporting; we'll have bus tracker team/operations look into it.,0,0,0
4427,2012-08-31 15:06:30+00:00,"@whomaxjones You can ask a station empl. or bus operator for help, but you may need to pay fare in the mean time before replacement.",0,0,0
4428,2012-08-27 23:17:59+00:00,"@wilderben1980 Did you get the bus #? If not, can you give us a precise time and intersection?",0,0,0
4429,2012-08-24 13:27:31+00:00,"Know before you go, this weekend: Loop &amp; Red Ln reroutes, Argyle closes, plus a number of planned bus reroutes. http://t.co/azsdkV8b",0,0,3
4430,2012-08-22 21:49:42+00:00,"Learn about major initiative to reduce crowding/add svc on 48 bus rtes, 6 ‘L’ lines, addrss duplic/low-use svcs http://t.co/ugCns274",0,0,2
4431,2012-08-21 14:51:35+00:00,@evanwritesmusic Can you e-mail details to webadmin@transitchicago.com? It'll help our Bus Tracker team look into it.,0,0,0
4432,2012-08-15 22:05:38+00:00,"@roxie323 Which stop was it, and did you get a bus #?",0,0,0
4433,2012-08-15 15:04:50+00:00,@grayeyesdontlie Sorry to hear that. Can you tell us a bus # or at least what stop it was at and the direction bus was going?,0,0,0
4434,2012-08-13 21:50:50+00:00,@jkres14 Can you tell us the bus number?,0,0,0
4435,2012-08-13 18:27:49+00:00,"@ekryan Sorry; we aren't always able to catch and respond to every Tweet. Not sure why a bus passed you, but we'll make sure manager knows.",0,0,0
4436,2012-08-13 18:25:00+00:00,@elllveee We extensively monitor the function of the systems that power Bus Tracker. Can you give us a bus # for one that wasn't showing up?,0,0,0
4437,2012-08-10 22:55:36+00:00,@abbiedbs Just FYI: Service is between Loop and Western at this time with bus shuttles Western to Kimball.,0,0,0
4438,2012-08-10 21:48:48+00:00,@matrix2004 Correction: Service running as far north as Southport (apologies for error). Bus shuttles are on order.,0,0,0
4439,2012-08-10 21:24:50+00:00,@ksiss Brown Line trains are between Loop and Sedgwick only; bus shuttles on the way.,0,0,0
4440,2012-08-10 20:10:52+00:00,"This weekend: Reroutes on 4 'L' lines &amp; 25 bus routes, Morse reopens, extra svc on Green 4 Bud Billiken Parade http://t.co/pC9O8zR0",0,0,5
4441,2012-08-09 23:27:18+00:00,"@queeneulalia Can you tell us what route, stop and direction? We'd like to forward to Bus Tracker team to see if there was a problem.",0,0,0
4442,2012-08-08 04:46:07+00:00,Blue Line update: Bus shuttles in place between Forest Park and Austin.,0,0,0
4443,2012-08-07 19:05:16+00:00,Upd: No train svc btwn Forest Park &amp; Harlem (FP Branch) on Blue; bus shuttles available; expect delays as work continues to restore.,0,0,4
4444,2012-08-07 14:12:17+00:00,Again: No train service btwn Forest Park &amp; Harlem (Frst Pk Brnch) on Blue Line; bus shuttles in place to fill the gap.,0,0,3
4445,2012-08-07 13:31:55+00:00,Again: No trains between Forest Park and Harlem (Forest Park Branch) on Blue Line at this time; bus shuttles in place. Allow extra time.,0,0,5
4446,2012-08-07 13:21:52+00:00,Add'l Blue Line info: Bus shuttles are in place btw Forest Park &amp; Harlem (FP Brnch). Green may also be good option for some.,0,0,3
4447,2012-07-30 14:13:45+00:00,The CTA part-time bus operator job-info fair is under way. We're at Chi State U until 1 pm. http://t.co/AcxQsLR1,0,0,7
4448,2012-07-21 00:10:02+00:00,@bossdaley Please e-mail details of what you saw in Bus Tracker to feedback@transitchicago.com so the Bus Tracker team can look into it.,0,0,0
4449,2012-07-20 21:15:06+00:00,"Know before you go: Work affects Red, Blue, Brown, Green, Orange &amp; Pink, + many bus reroutes this wknd http://t.co/0MHcj3gg",0,1,2
4450,2012-07-17 16:08:17+00:00,RT @chicagosmayor: [LIVE] The Mayor is announcing a new investment in @cta infrastructure to modernize our bus fleet. http://t.co/T0vZMn53,0,0,2
4451,2012-07-17 01:10:38+00:00,"@squidvwhale Every CTA vehicle is air conditioned &amp; checked. If the A/C stops, pls let us know the bus/car # so we can fix faster.",0,0,0
4452,2012-07-16 17:51:05+00:00,"@chicagocarless If you're on the bus, badge # is on the operator right sleeve. If you're not, bus # will do. We'll look into general matter.",0,0,0
4453,2012-07-16 16:47:48+00:00,"@chicagocarless Please email feedback@transitchicago.com w/details, including bus # &amp; operator badge # if you see someone disable GPS.",0,0,1
4454,2012-07-13 20:45:03+00:00,"Thinkin' about the weekend? Reroutes affect Red, Blue &amp; 9 bus rtes, plus Granville reopens! Know before you go: http://t.co/0K7cRJWy",0,0,2
4455,2012-07-13 18:28:38+00:00,@leonardjustinp We'll make sure bus ops looks into it--it's just faster if we know the #. Thanks for reporting.,0,0,0
4456,2012-07-13 18:22:35+00:00,@leonardjustinp Do you happen to know the bus #?,0,0,0
4457,2012-07-12 22:01:03+00:00,@niecejanel Can you tell us a bus or train car #? Every vehicle should be air conditioned (and starts that way in the morning).,0,0,1
4458,2012-07-12 14:10:04+00:00,"On Monday, 15 bus rtes change for Phase 4 - Pt 2 of Wacker Dr reconstruction! Know before you go: http://t.co/7lQFTyrs",0,0,1
4459,2012-07-11 15:22:08+00:00,"@djcutcuz Sorry to hear you didn't find the arrivals accurate on Bus Tracker, can you e-mail feedback@transitchicago.com w/details?",0,0,0
4460,2012-06-28 22:06:27+00:00,@okaypanda Did you get a bus number? We can pass on your report.,0,0,0
4461,2012-06-26 14:31:38+00:00,Photo: A 145 bus waits during Bike the Drive to let a family of ducks cross (credit: Carolyn Armenta Davis): http://t.co/ZEztf6ks,0,2,8
4462,2012-06-20 16:45:33+00:00,@djacobs_  Do you have a bus or operator number? We do take safety very seriously.,0,0,0
4463,2012-06-18 23:10:38+00:00,@chigirlgonemild The reroute should take buses down Wells. We'll make sure Bus Ops knows.,0,0,0
4464,2012-06-15 22:34:30+00:00,Service changes this weekend affect most 'L' routes &amp; over 20 bus routes. Know before you go! http://t.co/DesEHI1j,0,0,5
4465,2012-06-15 15:15:08+00:00,"Also important: 18 bus routes rerouted, starting tomorrow, for Wacker Drive Reconstruction. Know before you go: http://t.co/tnk1JAjp",0,0,0
4466,2012-06-14 22:20:17+00:00,Not sure how to use the bike rack on a CTA bus? Here's how. http://t.co/wphpFuPg  #b2ww,0,7,24
4467,2012-06-14 15:31:59+00:00,@sethlavin Thanks for reporting; we've forwarded to Bus Svc Mgmt. /cc @ChicagosMayor,0,0,0
4468,2012-06-13 21:27:57+00:00,Have you seen upcoming changes to bus service related to Wacker Drive Reconstruction? They start Saturday: http://t.co/4jkZvUgC,0,0,1
4469,2012-06-12 22:43:37+00:00,Ethan Spotts at @activetrans demos how to put a bike on CTA bus in this @wgnnews segment on Bike to Work Week: http://t.co/eobNRzHk,0,2,1
4470,2012-06-11 17:39:19+00:00,Want to learn more about Bus Rapid Transit plans for Western/Ashland? Three open houses this week: http://t.co/ubSMZvOt #BRTChicago,0,0,1
4471,2012-06-08 19:48:02+00:00,"@hanasuckstorff Yes, the rt 50 bus is not affected by Ribfest, only the rt 11 bus. So take CTA to enjoy those ribs! http://t.co/AT8mv7M5",0,0,0
4472,2012-06-08 19:46:46+00:00,"@tvparty Shuttle will operate on Chicago Ave - board at South Blvd, Main, Dempster. At Howard, board in bus terminal; at Davis, on Benson.",0,0,0
4473,2012-06-08 19:46:36+00:00,The bus mentioned here was donated by CTA! MT @chicagosmayor: More info on mobile fresh food annc with @USDA: http://t.co/Q9RQ5R8Q,0,0,3
4474,2012-06-08 19:38:00+00:00,"@chitownsports Looks like a malfunction, for sure. Do you have a bus #? (It's almost certainly been taken out of service, but to be sure...)",0,0,0
4475,2012-06-07 22:53:12+00:00,@samhulick We'll have the Bus Tracker team look into it. Thanks!,0,0,0
4476,2012-06-05 20:37:12+00:00,Bus Rapid Transit: Coming Soon to Chicago. Learn more at the CAF exhibit. http://t.co/NbjZnHBl #BRTChicago,0,0,6
4477,2012-06-05 00:47:39+00:00,"@bethdiaaaane Fire dept is clear of the tracks &amp; we are restoring srvc now. However, there may be residual delays. Bus rts 22, 36 are alts.",0,0,0
4478,2012-06-04 23:01:53+00:00,"@letamz That's why we're offering free bus shuttles, expanded bus service, Red Line trains on Green Line tracks, more. Trying 2 ease impacts",0,0,2
4479,2012-06-01 20:35:36+00:00,@velvet_rose23 It's possible there is simply a problem with the heat. Can you send us a bus # so we can have someone look into it?,0,0,0
